longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;<1H OCEAN;INLAND;NEAR BAY;NEAR OCEAN;median_house_value
-1.526;1.15;-0.4414;0.0;0.0;0.0;0.0;1.094;1;0;0;0;301500.0
-1.526;1.15;0.04718;0.0;0.0;0.0;0.0;1.193;1;0;0;0;279200.0
-1.526;1.136;-0.8486;0.0;0.0;0.0;0.0;2.057;1;0;0;0;368700.0
-1.495;1.136;-0.523;0.0;0.0;0.0;0.0;0.616;0;0;1;0;276300.0
-1.495;1.136;-0.1156;0.0;0.0;0.0;0.0;1.233;0;0;1;0;285600.0
-1.495;1.121;-1.907;-0.0;-0.0;-0.0;-0.0;1.94;0;0;1;0;345000.0
-1.495;1.136;-0.93;0.0;0.0;0.0;0.0;0.3152;0;0;1;0;209800.0
-1.495;1.121;-0.767;0.0;0.0;0.0;0.0;0.905;0;0;1;0;295300.0
-1.495;1.121;0.78;0.0;0.0;0.0;0.0;-0.3948;0;0;1;0;350800.0
-1.433;1.121;-0.6855;0.0;0.0;0.0;0.0;1.508;0;0;1;0;435900.0
-1.464;1.121;-0.36;0.0;0.0;0.0;0.0;-0.3838;0;0;1;0;118800.0
-1.464;1.092;-1.012;-0.0;-0.0;-0.0;-0.0;-0.1487;0;0;1;0;67500.0
-1.433;1.106;-1.256;0.0;0.0;0.0;0.0;0.2878;0;0;1;0;179200.0
-1.433;1.092;0.617;0.0;0.0;0.0;0.0;0.4072;0;0;1;0;252700.0
-1.464;1.092;-0.1156;0.0;-0.0;-0.0;-0.0;1.146;0;0;1;0;310900.0
-1.464;1.092;-0.93;-0.0;-0.0;-0.0;0.0;0.1747;0;0;1;0;274200.0
-1.464;1.092;-0.197;-0.0;-0.0;-0.0;-0.0;2.574;0;0;1;0;400000.0
-1.495;1.106;0.04718;0.0;0.0;0.0;0.0;1.537;0;0;1;0;293200.0
-1.495;1.106;-0.36;-0.0;-0.0;-0.0;-0.0;1.813;0;0;1;0;387700.0
-1.495;1.106;0.454;-0.0;-0.0;-0.0;-0.0;1.813;0;0;1;0;324800.0
-1.495;1.106;-0.2786;0.0;-0.0;-0.0;-0.0;2.988;0;0;1;0;397300.0
-1.495;1.106;0.3728;0.0;0.0;0.0;0.0;1.258;0;0;1;0;314000.0
-1.495;1.092;-0.6045;-0.0;-0.0;-0.0;-0.0;0.589;0;0;1;0;239500.0
-1.495;1.106;-0.1156;0.0;0.0;0.0;0.0;1.796;0;0;1;0;361500.0
-1.495;1.092;-0.1156;0.0;0.0;0.0;0.0;1.691;0;0;1;0;342200.0
-1.495;1.092;-0.03424;0.0;0.0;0.0;0.0;-0.3164;0;0;1;0;277000.0
-1.495;1.092;-0.8486;0.0;0.0;-0.0;0.0;0.1586;0;0;1;0;301100.0
-1.495;1.092;0.2915;-0.0;-0.0;-0.0;-0.0;2.34;0;0;1;0;444000.0
-1.464;1.078;0.2101;0.0;0.0;0.0;0.0;-0.5005;0;0;1;0;324200.0
-1.495;1.078;1.92;-0.0;-0.0;-0.0;-0.0;1.166;0;0;1;0;371900.0
-1.495;1.092;0.454;0.0;0.0;-0.0;0.0;0.778;0;0;1;0;319900.0
-1.495;1.078;0.2101;0.0;0.0;0.0;0.0;-0.2444;0;0;1;0;337500.0
-1.464;1.092;0.2915;0.0;0.0;0.0;0.0;1.211;0;0;1;0;433300.0
-1.464;1.078;0.6987;0.0;0.0;0.0;0.0;1.529;0;0;1;0;487800.0
-1.464;1.078;0.6987;0.0;0.0;0.0;0.0;-0.2742;0;0;1;0;329400.0
-1.464;1.092;-0.523;0.0;0.0;0.0;0.0;2.43;0;0;1;0;439200.0
-1.464;1.092;-0.1156;0.0;0.0;0.0;0.0;2.111;0;0;1;0;420800.0
-1.464;1.078;0.454;-0.0;-0.0;-0.0;-0.0;1.751;0;0;1;0;451700.0
-1.464;1.078;1.92;-0.0;-0.0;-0.0;-0.0;-1.127;0;0;1;0;200000.0
-1.464;1.078;1.92;-0.0;-0.0;-0.0;-0.0;-0.7417;0;0;1;0;270800.0
-1.464;1.078;1.269;0.0;0.0;0.0;0.0;-0.6836;0;0;1;0;287500.0
-1.495;1.078;0.8613;0.0;0.0;0.0;0.0;1.24;0;0;1;0;352100.0
-1.464;1.078;0.3728;-0.0;-0.0;-0.0;-0.0;-0.5903;0;0;1;0;231300.0
-1.464;1.078;0.8613;0.0;0.0;0.0;0.0;0.005615;0;0;1;0;263800.0
-1.464;1.078;0.5356;-0.0;-0.0;-0.0;-0.0;1.021;0;0;1;0;331000.0
-1.464;1.078;0.6987;-0.0;-0.0;-0.0;-0.0;-0.0752;0;0;1;0;268800.0
-1.464;1.078;0.5356;-0.0;-0.0;-0.0;-0.0;0.2008;0;0;1;0;290800.0
-1.464;1.063;-1.012;0.0;0.0;0.0;0.0;0.1871;0;0;1;0;187500.0
-1.464;1.078;-1.012;-0.0;-0.0;-0.0;-0.0;1.567;0;0;1;0;212500.0
-1.464;1.078;-0.2786;0.0;0.0;0.0;0.0;-0.605;0;0;1;0;187500.0
-1.526;1.092;0.617;-0.0;-0.0;-0.0;-0.0;1.211;0;0;0;1;292000.0
-1.526;1.092;0.617;-0.0;-0.0;-0.0;-0.0;0.03546;0;0;0;1;266700.0
-1.558;1.092;1.024;-0.0;-0.0;-0.0;-0.0;0.3328;0;0;0;1;255400.0
-1.558;1.106;1.105;-0.0;-0.0;-0.0;-0.0;0.293;0;0;0;1;309100.0
-1.526;1.092;0.943;-0.0;-0.0;-0.0;-0.0;0.8926;0;0;0;1;305400.0
-1.495;1.078;1.432;0.0;0.0;0.0;0.0;0.564;0;0;0;1;275200.0
-1.526;1.092;0.943;0.0;0.0;0.0;0.0;0.4844;0;0;0;1;289600.0
-1.526;1.078;1.92;-0.0;-0.0;-0.0;-0.0;2.562;0;0;0;1;316700.0
-1.495;1.092;0.617;0.0;0.0;0.0;0.0;0.3103;0;0;1;0;302000.0
-1.526;1.092;-0.6045;-0.0;-0.0;-0.0;-0.0;0.2754;1;0;0;0;246600.0
-1.495;1.092;0.5356;0.0;0.0;0.0;0.0;1.59;0;0;1;0;414300.0
-1.495;1.092;1.35;-0.0;-0.0;-0.0;-0.0;0.8228;0;0;1;0;320100.0
-1.495;1.092;0.78;0.0;0.0;0.0;0.0;0.3152;0;0;1;0;336900.0
-1.495;1.078;1.676;0.0;0.0;-0.0;0.0;0.604;0;0;1;0;355000.0
-1.495;1.078;1.92;0.0;0.0;0.0;0.0;0.646;0;0;1;0;316300.0
-1.495;1.078;1.92;-0.0;-0.0;-0.0;-0.0;0.818;0;0;1;0;292200.0
-1.495;1.078;0.617;0.0;0.0;-0.0;0.0;0.7183;0;0;1;0;345700.0
-1.495;1.078;1.92;-0.0;-0.0;-0.0;-0.0;0.6484;0;0;1;0;398900.0
-1.495;1.078;1.513;0.0;0.0;0.0;0.0;-0.1088;0;0;1;0;382100.0
-1.495;1.063;0.78;-0.0;-0.0;-0.0;-0.0;1.286;0;0;1;0;435700.0
-1.464;1.063;0.3728;0.0;0.0;0.0;0.0;2.684;0;0;1;0;468800.0
-1.464;1.063;-0.523;0.0;0.0;0.0;0.0;-0.05905;0;0;1;0;271300.0
-1.464;1.078;0.617;0.0;0.0;0.0;0.0;3.002;0;0;1;0;470500.0
-1.464;1.063;1.105;-0.0;-0.0;-0.0;-0.0;1.87;0;0;1;0;393200.0
-1.495;1.063;1.1875;0.0;-0.0;-0.0;-0.0;1.186;0;0;1;0;431800.0
-1.495;1.063;0.8613;0.0;0.0;0.0;0.0;0.4646;0;0;1;0;435200.0
-1.495;1.063;-0.197;0.0;0.0;0.0;0.0;0.9595;0;0;1;0;405500.0
-1.464;1.063;-0.8486;-0.0;-0.0;-0.0;-0.0;0.6733;0;0;1;0;200000.0
-1.464;1.063;0.454;0.0;-0.0;-0.0;0.0;0.8926;0;0;1;0;333900.0
-1.464;1.049;0.2915;0.0;0.0;-0.0;-0.0;0.05664;0;0;1;0;375000.0
-1.464;1.049;1.105;-0.0;-0.0;-0.0;-0.0;1.186;0;0;1;0;410500.0
-1.464;1.063;0.6987;-0.0;-0.0;-0.0;-0.0;0.2854;0;0;1;0;310300.0
-1.464;1.049;1.35;-0.0;-0.0;-0.0;-0.0;0.1262;0;0;1;0;390800.0
-1.464;1.049;1.513;-0.0;-0.0;-0.0;-0.0;1.386;0;0;1;0;317800.0
-1.464;1.049;0.2915;0.0;-0.0;-0.0;-0.0;1.585;0;0;1;0;349200.0
-1.464;1.049;0.1287;-0.0;-0.0;-0.0;-0.0;1.221;0;0;1;0;300900.0
-1.464;1.049;-0.197;-0.0;-0.0;-0.0;-0.0;1.669;0;0;1;0;386200.0
-1.464;1.049;-2.152;-0.0;-0.0;-0.0;-0.0;1.888;0;0;1;0;310000.0
-1.464;1.063;-1.012;0.0;0.0;-0.0;0.0;-0.001843;0;0;1;0;318000.0
-1.464;1.049;0.2101;0.0;0.0;0.0;0.0;1.151;0;0;1;0;441100.0
-1.464;1.034;-0.03424;0.0;0.0;0.0;0.0;0.681;0;0;1;0;474600.0
-1.464;1.034;-0.1156;0.0;0.0;-0.0;0.0;-0.1449;0;0;1;0;458300.0
-1.464;1.049;1.269;0.0;0.0;-0.0;0.0;0.1324;0;0;1;0;327200.0
-1.495;1.049;1.594;-0.0;-0.0;-0.0;-0.0;0.4844;0;0;1;0;370000.0
-1.495;1.049;1.594;0.0;-0.0;-0.0;0.0;1.243;0;0;1;0;489000.0
-1.464;1.049;0.1287;0.0;0.0;0.0;0.0;1.221;0;0;1;0;402900.0
-1.464;1.034;-0.93;0.0;0.0;0.0;0.0;0.176;0;0;1;0;417600.0
-1.464;1.049;-1.012;-0.0;-0.0;-0.0;-0.0;0.477;0;0;1;0;267100.0
-1.495;1.049;1.024;0.0;0.0;-0.0;0.0;0.0666;0;0;1;0;389200.0
-1.495;1.049;0.454;-0.0;-0.0;-0.0;-0.0;2.729;0;0;1;0;453400.0
-1.495;1.049;1.594;-0.0;-0.0;-0.0;-0.0;3.156;0;0;1;0;463500.0
-1.495;1.049;1.594;-0.0;-0.0;-0.0;-0.0;-0.2532;0;0;1;0;460000.0
-1.464;1.034;-0.2786;0.0;0.0;0.0;0.0;2.037;0;0;1;0;413100.0
-1.495;1.034;0.1287;0.0;0.0;0.0;0.0;1.978;0;0;1;0;414400.0
-1.464;1.034;-0.6855;-0.0;-0.0;-0.0;-0.0;2.752;0;0;1;0;400000.0
-1.464;1.034;0.617;0.0;-0.0;-0.0;-0.0;0.4968;0;0;1;0;308600.0
-1.495;1.049;0.617;-0.0;-0.0;-0.0;-0.0;1.96;0;0;1;0;402400.0
-1.495;1.034;0.3728;0.0;0.0;0.0;0.0;1.5625;0;0;1;0;424400.0
-1.464;1.034;0.5356;0.0;0.0;0.0;0.0;1.42;0;0;1;0;400400.0
-1.495;1.049;-0.36;-0.0;-0.0;-0.0;-0.0;0.925;0;0;1;0;362500.0
-1.464;1.034;-0.6045;0.0;0.0;-0.0;0.0;-0.519;0;0;1;0;258400.0
-1.464;1.02;-0.767;-0.0;0.0;-0.0;0.0;-0.4856;0;0;1;0;140400.0
-1.464;1.034;-0.93;0.0;0.0;0.0;0.0;1.674;0;0;1;0;346100.0
-1.464;1.034;1.92;-0.0;-0.0;-0.0;0.0;0.5493;0;0;1;0;442000.0
-1.464;1.034;1.92;-0.0;-0.0;-0.0;-0.0;0.0827;0;0;1;0;275000.0
-1.526;1.02;0.1287;-0.0;-0.0;-0.0;-0.0;2.002;0;0;0;1;493800.0
-1.464;1.034;0.78;-0.0;-0.0;-0.0;-0.0;0.0467;0;0;1;0;478600.0
-1.558;1.063;1.105;-0.0;-0.0;-0.0;-0.0;0.3203;0;0;0;1;350000.0
-1.558;1.034;-0.6045;0.0;0.0;-0.0;-0.0;0.4048;0;0;0;1;495800.0
-1.558;1.049;1.1875;-0.0;-0.0;-0.0;-0.0;0.41;0;0;0;1;238700.0
-1.558;1.049;-0.4414;-0.0;-0.0;-0.0;-0.0;-0.3577;0;0;0;1;242600.0
-1.651;1.136;1.269;-0.0;-0.0;-0.0;-0.0;0.4048;0;0;0;1;261500.0
-1.62;1.121;0.2101;-0.0;-0.0;-0.0;-0.0;0.09515;0;0;0;1;270700.0
-1.683;1.106;-0.03424;-0.0;-0.0;-0.0;-0.0;-0.0827;0;0;0;1;200000.0
-1.558;1.121;-0.197;-0.0;-0.0;-0.0;-0.0;1.243;0;0;0;1;430000.0
-1.651;1.223;1.92;-0.0;-0.0;-0.0;-0.0;-0.846;0;0;0;1;163500.0
-1.683;1.209;-0.6855;-0.0;-0.0;-0.0;-0.0;-0.34;0;0;0;1;240900.0
-1.62;1.136;-0.767;-0.0;-0.0;-0.0;-0.0;-0.1375;0;0;0;1;238800.0
-1.62;1.18;0.04718;-0.0;-0.0;-0.0;-0.0;-0.03293;0;0;0;1;253100.0
-0.3115;0.8745;-0.2786;-0.0;-0.0;-0.0;-0.0;-1.22;0;1;0;0;71300.0
-0.2179;0.889;-0.93;-0.0;-0.0;-0.0;-0.0;-0.61;0;1;0;0;113100.0
-0.2179;0.86;-1.175;0.0;0.0;-0.0;0.0;-1.45;0;1;0;0;103800.0
-0.1868;0.8457;0.2915;-0.0;-0.0;-0.0;-0.0;-1.386;0;1;0;0;91500.0
-0.2179;0.831;-1.337;0.0;0.0;-0.0;-0.0;-0.7144;0;1;0;0;105000.0
-0.2491;0.7876;-1.012;-0.0;-0.0;-0.0;-0.0;-1.227;0;1;0;0;87500.0
-0.3738;0.9185;-1.419;-0.0;-0.0;-0.0;-0.0;-0.431;0;1;0;0;120800.0
-0.2803;0.947;-1.256;-0.0;-0.0;-0.0;-0.0;-0.5107;0;1;0;0;70200.0
-0.2179;0.9614;-0.93;0.0;0.0;-0.0;-0.0;-0.825;0;1;0;0;88100.0
-0.1246;0.932;-0.36;-0.0;-0.0;-0.0;-0.0;0.1001;0;1;0;0;93800.0
-0.1246;0.889;-1.256;-0.0;-0.0;-0.0;-0.0;-0.646;0;1;0;0;92400.0
-0.1556;0.86;0.04718;-0.0;-0.0;-0.0;-0.0;-0.431;0;1;0;0;112000.0
-0.1246;0.8457;-0.93;-0.0;0.0;-0.0;-0.0;-0.7495;0;1;0;0;104200.0
-0.1246;0.86;-1.093;-0.0;-0.0;-0.0;-0.0;-0.3179;0;1;0;0;121900.0
-0.0934;0.8457;-1.256;-0.0;-0.0;-0.0;-0.0;-0.5107;0;1;0;0;96000.0
-0.1556;0.802;-1.175;0.0;0.0;-0.0;-0.0;-0.588;0;1;0;0;111100.0
8.71e-05;0.976;0.1287;-0.0;-0.0;0.0;-0.0;-0.0877;0;1;0;0;55900.0
-0.03107;0.9185;0.1287;0.0;0.0;-0.0;-0.0;-0.6323;0;1;0;0;164600.0
-1.775;1.906;-0.4414;-0.0;-0.0;-0.0;-0.0;-0.4758;0;1;0;0;70000.0
-1.838;1.936;-0.2786;-0.0;-0.0;-0.0;-0.0;-1.209;0;1;0;0;57900.0
-1.838;1.921;-0.2786;-0.0;-0.0;-0.0;-0.0;-1.559;0;1;0;0;60300.0
-1.963;1.936;-0.8486;-0.0;0.0;-0.0;-0.0;-0.8403;0;1;0;0;79200.0
-2.057;1.965;1.105;-0.0;-0.0;-0.0;-0.0;-1.39;0;0;0;1;69800.0
-2.12;1.95;-0.767;-0.0;-0.0;-0.0;-0.0;-1.368;0;0;0;1;145800.0
-1.994;1.863;-1.093;-0.0;-0.0;-0.0;-0.0;-0.9136;1;0;0;0;100000.0
-1.963;1.863;-0.523;-0.0;-0.0;-0.0;-0.0;-0.953;0;1;0;0;71500.0
-2.025;1.761;-0.6045;0.0;0.0;0.0;0.0;-0.4036;1;0;0;0;140700.0
-2.12;1.79;-0.36;-0.0;-0.0;-0.0;-0.0;-0.8613;1;0;0;0;157300.0
-2.12;1.775;-0.03424;-0.0;-0.0;-0.0;-0.0;-0.568;1;0;0;0;150300.0
-2.088;1.761;0.2915;-0.0;-0.0;-0.0;-0.0;-0.6226;1;0;0;0;165000.0
-2.12;1.775;1.513;-0.0;-0.0;-0.0;-0.0;-0.737;1;0;0;0;110400.0
-2.12;1.775;0.5356;-0.0;-0.0;-0.0;-0.0;-0.4795;1;0;0;0;131600.0
-2.12;1.761;1.92;-0.0;-0.0;-0.0;-0.0;-1.118;1;0;0;0;95000.0
-2.12;1.761;1.676;-0.0;-0.0;-0.0;-0.0;-0.11255;1;0;0;0;113300.0
-2.12;1.761;0.3728;-0.0;-0.0;-0.0;-0.0;-1.118;1;0;0;0;93600.0
-2.12;1.761;0.617;-0.0;-0.0;-0.0;-0.0;-0.5703;1;0;0;0;105800.0
-2.12;1.761;-1.012;-0.0;-0.0;-0.0;-0.0;-0.293;1;0;0;0;116200.0
-2.15;1.746;-1.419;-0.0;-0.0;-0.0;-0.0;-1.222;1;0;0;0;150000.0
-1.869;1.79;-1.093;-0.0;-0.0;-0.0;-0.0;-1.134;0;1;0;0;96600.0
-1.9;1.775;-1.5;0.0;0.0;0.0;0.0;-0.2942;1;0;0;0;104400.0
-1.869;1.746;-0.523;-0.0;-0.0;-0.0;-0.0;-0.819;1;0;0;0;92600.0
-1.9;1.732;-0.8486;0.0;0.0;0.0;0.0;-0.6587;1;0;0;0;124600.0
-1.9;1.746;-0.8486;-0.0;-0.0;-0.0;-0.0;-0.9644;1;0;0;0;77200.0
-1.9;1.761;0.2915;0.0;-0.0;-0.0;-0.0;-0.05655;1;0;0;0;96000.0
-1.9;1.746;1.432;-0.0;-0.0;-0.0;-0.0;-0.4832;1;0;0;0;76900.0
-1.9;1.746;-0.1156;-0.0;-0.0;-0.0;-0.0;-1.163;1;0;0;0;71800.0
-1.9;1.746;-0.6045;-0.0;-0.0;-0.0;-0.0;-1.346;1;0;0;0;71500.0
-1.869;1.732;-0.8486;0.0;0.0;0.0;0.0;-0.855;1;0;0;0;84000.0
-1.775;1.732;-0.767;-0.0;-0.0;-0.0;-0.0;-1.2295;0;1;0;0;105000.0
-1.838;1.718;-0.6855;-0.0;-0.0;-0.0;-0.0;0.1823;1;0;0;0;147100.0
-1.775;1.703;-0.767;-0.0;-0.0;-0.0;-0.0;-0.5054;0;1;0;0;154200.0
-1.775;1.703;-0.6855;0.0;-0.0;-0.0;-0.0;-0.212;0;1;0;0;137500.0
-1.807;1.674;-0.2786;0.0;0.0;0.0;0.0;0.0703;1;0;0;0;134200.0
-1.838;1.688;-1.012;0.0;0.0;0.0;0.0;-0.3389;1;0;0;0;142900.0
-1.9;1.674;-0.93;-0.0;-0.0;-0.0;-0.0;-0.6934;1;0;0;0;144500.0
-1.807;1.659;-0.8486;-0.0;-0.0;-0.0;-0.0;-0.9883;1;0;0;0;175000.0
-1.807;1.645;-0.93;0.0;0.0;0.0;0.0;-0.8813;1;0;0;0;149300.0
-1.807;1.659;-0.523;-0.0;-0.0;-0.0;-0.0;-0.05408;1;0;0;0;118800.0
-1.807;1.659;-0.197;-0.0;-0.0;-0.0;-0.0;-0.8403;1;0;0;0;105400.0
-2.088;1.732;-1.012;-0.0;-0.0;-0.0;-0.0;-0.2717;1;0;0;0;151400.0
-2.15;1.732;-0.4414;0.0;0.0;-0.0;0.0;-0.314;1;0;0;0;140500.0
-2.12;1.718;-0.93;-0.0;-0.0;-0.0;-0.0;-0.3315;1;0;0;0;277000.0
-2.057;1.703;-0.8486;-0.0;-0.0;-0.0;-0.0;-0.3625;1;0;0;0;213200.0
-2.12;1.703;-0.4414;0.0;0.0;-0.0;-0.0;-0.1984;0;0;0;1;225000.0
-2.088;1.63;-0.6855;0.0;0.0;0.0;0.0;-0.829;0;0;0;1;158800.0
-1.963;1.528;0.78;-0.0;-0.0;-0.0;-0.0;-0.7095;0;0;0;1;165600.0
-2.057;1.514;0.04718;-0.0;-0.0;-0.0;-0.0;-0.941;0;0;0;1;95300.0
-1.994;1.471;-0.93;0.0;0.0;0.0;0.0;-0.355;0;0;0;1;176100.0
-1.994;1.63;-0.8486;-0.0;-0.0;-0.0;-0.0;-0.88;1;0;0;0;101000.0
-1.9;1.558;-0.03424;-0.0;-0.0;-0.0;-0.0;-0.1722;1;0;0;0;109400.0
-1.9;1.558;0.5356;-0.0;-0.0;-0.0;-0.0;-0.6074;1;0;0;0;115400.0
-1.807;1.645;-0.93;0.0;0.0;0.0;0.0;-0.6685;1;0;0;0;142100.0
-1.869;1.602;-0.36;0.0;0.0;0.0;0.0;-0.39;1;0;0;0;131100.0
-1.807;1.587;-0.93;-0.0;-0.0;-0.0;-0.0;0.0678;1;0;0;0;159800.0
-1.838;1.63;1.35;-0.0;-0.0;-0.0;-0.0;-0.1971;1;0;0;0;115200.0
-1.838;1.63;0.2915;-0.0;-0.0;-0.0;-0.0;-0.011795;1;0;0;0;154600.0
-1.838;1.615;0.3728;-0.0;-0.0;-0.0;-0.0;0.1399;1;0;0;0;144000.0
-1.838;1.63;0.617;-0.0;-0.0;-0.0;-0.0;-0.05283;1;0;0;0;122100.0
-1.807;1.63;1.92;-0.0;-0.0;-0.0;-0.0;-0.717;1;0;0;0;112900.0
-1.807;1.615;0.8613;-0.0;-0.0;-0.0;-0.0;-0.431;1;0;0;0;114600.0
-1.807;1.615;-0.1156;-0.0;-0.0;-0.0;-0.0;0.2357;1;0;0;0;127400.0
-1.807;1.63;-1.175;-0.0;-0.0;-0.0;-0.0;-1.199;1;0;0;0;82300.0
-1.838;1.63;0.04718;0.0;0.0;0.0;0.0;-0.666;1;0;0;0;109600.0
-1.807;1.63;-0.1156;-0.0;-0.0;-0.0;-0.0;-1.0625;1;0;0;0;96200.0
-1.807;1.63;-1.012;-0.0;-0.0;-0.0;-0.0;-0.6846;1;0;0;0;125600.0
-1.807;1.63;0.2101;0.0;0.0;-0.0;0.0;-1.286;1;0;0;0;108900.0
-1.807;1.615;-0.93;-0.0;-0.0;-0.0;-0.0;-1.192;1;0;0;0;109200.0
-1.807;1.615;-0.197;-0.0;-0.0;-0.0;-0.0;-1.465;1;0;0;0;84400.0
-1.807;1.615;-1.093;-0.0;0.0;-0.0;0.0;-1.129;1;0;0;0;100000.0
-1.775;1.63;0.2915;-0.0;-0.0;-0.0;-0.0;0.1001;1;0;0;0;116100.0
-1.807;1.645;-1.175;-0.0;-0.0;-0.0;-0.0;1.453;1;0;0;0;214900.0
-1.807;1.63;0.1287;-0.0;-0.0;-0.0;-0.0;0.477;1;0;0;0;161900.0
-1.807;1.615;0.3728;-0.0;-0.0;-0.0;-0.0;-1.207;1;0;0;0;94700.0
-1.807;1.602;0.2101;-0.0;-0.0;-0.0;-0.0;-0.574;1;0;0;0;120800.0
-1.807;1.615;0.04718;-0.0;-0.0;-0.0;-0.0;-0.8687;1;0;0;0;70000.0
-1.775;1.528;-0.523;-0.0;-0.0;-0.0;-0.0;-0.6113;1;0;0;0;95800.0
-1.775;1.543;0.617;-0.0;-0.0;-0.0;-0.0;-0.7007;1;0;0;0;94900.0
-0.436;0.86;-0.523;0.0;-0.0;-0.0;-0.0;-0.4944;0;1;0;0;83100.0
-0.5605;0.8457;0.3728;-0.0;-0.0;-0.0;-0.0;-0.8735;0;1;0;0;66300.0
-0.592;0.831;-0.1156;-0.0;-0.0;-0.0;-0.0;-0.03668;0;1;0;0;123200.0
-0.592;0.831;-0.8486;-0.0;-0.0;-0.0;-0.0;-0.5864;0;1;0;0;90500.0
-0.592;0.8164;-0.1156;-0.0;-0.0;-0.0;-0.0;-0.855;0;1;0;0;72800.0
-0.623;0.831;-0.93;-0.0;-0.0;0.0;0.0;-0.5254;0;1;0;0;80700.0
-0.623;0.8164;0.5356;-0.0;-0.0;0.0;-0.0;-0.936;0;1;0;0;85900.0
-0.5605;0.802;-1.419;-0.0;-0.0;0.0;-0.0;-0.258;0;1;0;0;73800.0
-0.5605;0.802;0.943;-0.0;-0.0;-0.0;-0.0;-0.682;0;1;0;0;72700.0
-0.5605;0.8164;1.432;-0.0;-0.0;-0.0;-0.0;-0.1014;0;1;0;0;137500.0
-0.592;0.7876;0.1287;-0.0;-0.0;-0.0;-0.0;-0.973;0;1;0;0;81300.0
-0.592;0.802;0.2915;-0.0;-0.0;-0.0;-0.0;-0.752;0;1;0;0;88800.0
-0.592;0.802;0.6987;-0.0;-0.0;-0.0;-0.0;-1.116;0;1;0;0;64400.0
-0.592;0.802;-0.523;-0.0;-0.0;0.0;-0.0;-0.8887;0;1;0;0;67300.0
-0.592;0.802;-0.4414;-0.0;-0.0;-0.0;-0.0;-0.514;0;1;0;0;72900.0
-0.5605;0.802;-1.175;-0.0;-0.0;0.0;-0.0;-0.6274;0;1;0;0;71400.0
-0.623;0.8164;-1.744;0.0;-0.0;-0.0;0.0;-0.6724;0;1;0;0;103800.0
-0.6543;0.8164;-0.93;0.0;0.0;0.0;0.0;-0.36;0;1;0;0;113900.0
-0.623;0.831;0.2915;0.0;-0.0;0.0;-0.0;0.0653;0;1;0;0;164500.0
-0.6855;0.8164;0.2915;-0.0;-0.0;-0.0;-0.0;-0.431;0;1;0;0;109400.0
-0.6543;0.802;-0.36;-0.0;-0.0;-0.0;-0.0;-0.6274;0;1;0;0;103100.0
-0.6543;0.7876;-0.1156;0.0;-0.0;0.0;-0.0;-1.042;0;1;0;0;94200.0
-0.53;0.802;-0.6045;0.0;0.0;0.0;0.0;-0.707;0;1;0;0;70400.0
-0.53;0.802;-0.767;-0.0;-0.0;0.0;-0.0;-0.7407;0;1;0;0;84600.0
-0.53;0.7876;-0.2786;-0.0;-0.0;-0.0;-0.0;0.273;0;1;0;0;107600.0
-0.4985;0.802;-1.012;0.0;0.0;0.0;0.0;-1.001;0;1;0;0;72800.0
-0.53;0.8164;-0.1156;-0.0;-0.0;0.0;-0.0;-0.657;0;1;0;0;69100.0
-0.4985;0.831;0.8613;-0.0;-0.0;-0.0;-0.0;-0.637;0;1;0;0;74600.0
-0.53;0.802;-1.5;0.0;-0.0;-0.0;-0.0;0.6313;0;1;0;0;130100.0
-0.53;0.802;-0.1156;-0.0;-0.0;-0.0;-0.0;-0.3726;0;1;0;0;86900.0
-0.53;0.802;-1.012;-0.0;-0.0;-0.0;-0.0;0.2505;0;1;0;0;110200.0
-0.53;0.7876;-0.8486;-0.0;-0.0;-0.0;-0.0;-1.27;0;1;0;0;71000.0
-0.53;0.802;-1.093;0.0;0.0;0.0;0.0;-0.2617;0;1;0;0;83500.0
-0.53;0.802;-1.663;-0.0;-0.0;0.0;-0.0;0.1859;0;1;0;0;102100.0
-0.4985;0.802;-1.419;0.0;0.0;0.0;0.0;-1.057;0;1;0;0;87300.0
-0.53;0.7876;0.454;-0.0;-0.0;-0.0;-0.0;-0.7715;0;1;0;0;66100.0
-0.53;0.7876;0.454;-0.0;-0.0;-0.0;-0.0;-0.926;0;1;0;0;75000.0
-0.53;0.7876;-0.6855;-0.0;-0.0;-0.0;-0.0;-1.41;0;1;0;0;69200.0
-0.53;0.773;-0.8486;0.0;0.0;0.0;0.0;0.365;0;1;0;0;146300.0
-0.53;0.7876;0.454;-0.0;-0.0;-0.0;-0.0;-0.9917;0;1;0;0;68900.0
-0.53;0.802;-1.012;-0.0;-0.0;-0.0;-0.0;-1.123;0;1;0;0;87500.0
-0.4985;0.7876;-0.8486;-0.0;-0.0;-0.0;-0.0;-0.4285;0;1;0;0;101300.0
-0.53;0.7876;-0.767;0.0;0.0;0.0;0.0;-0.2432;0;1;0;0;88600.0
-0.4985;0.7876;-1.093;0.0;0.0;0.0;0.0;-0.0877;0;1;0;0;88000.0
-0.4985;0.802;0.3728;0.0;0.0;0.0;0.0;-0.928;0;1;0;0;67500.0
-0.53;0.715;-1.012;-0.0;-0.0;-0.0;-0.0;-1.064;0;1;0;0;125000.0
-0.4985;0.773;-0.6045;-0.0;-0.0;-0.0;-0.0;-0.2269;0;1;0;0;141400.0
