longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,<1H OCEAN,INLAND,NEAR BAY,NEAR OCEAN,rooms_per_household,bedrooms_per_household,persons_per_household,income_per_person
-118.3,33.95,41.0,2057.0,550.0,1805.0,506.0,1.2455,100800.0,<1H OCEAN,1,0,0,0,4.065217391304348,1.0869565217391304,3.567193675889328,6.900277008310249
-118.3,33.95,27.0,1774.0,444.0,1622.0,402.0,2.2031,96900.0,<1H OCEAN,1,0,0,0,4.412935323383085,1.1044776119402986,4.034825870646766,13.582614056720098
-118.3,33.95,35.0,1182.0,305.0,977.0,283.0,1.5898,94000.0,<1H OCEAN,1,0,0,0,4.176678445229682,1.0777385159010602,3.452296819787986,16.27226202661208
-118.29,33.94,38.0,2407.0,630.0,1774.0,562.0,1.5615,108600.0,<1H OCEAN,1,0,0,0,4.282918149466192,1.1209964412811388,3.1565836298932384,8.802142051860203
-118.3,33.94,36.0,3504.0,862.0,2521.0,836.0,2.5679,114900.0,<1H OCEAN,1,0,0,0,4.1913875598086126,1.0311004784688995,3.0155502392344498,10.186037286790956
-118.3,33.94,36.0,2041.0,531.0,1390.0,464.0,2.0114,99300.0,<1H OCEAN,1,0,0,0,4.398706896551724,1.144396551724138,2.9956896551724137,14.470503597122303
-118.29,33.94,32.0,2701.0,708.0,1880.0,590.0,1.6716,123800.0,<1H OCEAN,1,0,0,0,4.577966101694916,1.2,3.1864406779661016,8.891489361702128
-118.29,33.93,32.0,1815.0,488.0,1715.0,475.0,1.7244,111200.0,<1H OCEAN,1,0,0,0,3.8210526315789473,1.0273684210526315,3.610526315789474,10.054810495626823
-118.3,33.93,35.0,1300.0,356.0,1165.0,326.0,1.2,99200.0,<1H OCEAN,1,0,0,0,3.9877300613496933,1.0920245398773005,3.5736196319018405,10.300429184549357
-118.3,33.93,36.0,2196.0,633.0,2017.0,583.0,1.3962,124300.0,<1H OCEAN,1,0,0,0,3.7667238421955402,1.085763293310463,3.4596912521440824,6.922161626177492
-118.3,33.93,40.0,2434.0,477.0,1646.0,453.0,3.2024,128000.0,<1H OCEAN,1,0,0,0,5.373068432671082,1.0529801324503312,3.6335540838852096,19.455650060753342
-118.31,33.93,37.0,1282.0,244.0,852.0,249.0,4.2917,127900.0,<1H OCEAN,1,0,0,0,5.14859437751004,0.9799196787148594,3.4216867469879517,50.37206572769952
-118.31,33.94,44.0,1854.0,367.0,976.0,335.0,3.6583,126700.0,<1H OCEAN,1,0,0,0,5.534328358208955,1.0955223880597016,2.9134328358208954,37.482581967213115
-118.31,33.94,40.0,1917.0,438.0,1021.0,383.0,2.2448,175000.0,<1H OCEAN,1,0,0,0,5.005221932114883,1.1436031331592689,2.6657963446475197,21.98628795298727
-118.31,33.94,40.0,1323.0,243.0,684.0,229.0,3.2206,145800.0,<1H OCEAN,1,0,0,0,5.777292576419214,1.0611353711790392,2.986899563318777,47.08479532163743
-118.31,33.94,40.0,1550.0,435.0,798.0,270.0,3.775,153800.0,<1H OCEAN,1,0,0,0,5.7407407407407405,1.6111111111111112,2.9555555555555557,47.30576441102757
-118.31,33.93,42.0,1173.0,201.0,602.0,186.0,5.5787,142000.0,<1H OCEAN,1,0,0,0,6.306451612903226,1.0806451612903225,3.236559139784946,92.66943521594686
-118.31,33.93,43.0,1834.0,292.0,997.0,295.0,4.9464,150300.0,<1H OCEAN,1,0,0,0,6.216949152542373,0.9898305084745763,3.3796610169491523,49.61283851554664
-118.32,33.94,37.0,2740.0,504.0,1468.0,479.0,4.5368,168800.0,<1H OCEAN,1,0,0,0,5.720250521920668,1.0521920668058455,3.0647181628392484,30.90463215258856
-118.32,33.93,37.0,2379.0,462.0,1327.0,445.0,4.25,172100.0,<1H OCEAN,1,0,0,0,5.346067415730337,1.0382022471910113,2.9820224719101125,32.02712886209495
-118.33,33.93,37.0,1831.0,356.0,925.0,338.0,4.4091,148400.0,<1H OCEAN,1,0,0,0,5.4171597633136095,1.0532544378698225,2.7366863905325443,47.665945945945936
-118.33,33.93,38.0,694.0,112.0,412.0,119.0,6.0718,156000.0,<1H OCEAN,1,0,0,0,5.831932773109243,0.9411764705882353,3.46218487394958,147.373786407767
-118.34,33.93,35.0,1213.0,284.0,742.0,253.0,4.0625,159900.0,<1H OCEAN,1,0,0,0,4.794466403162056,1.1225296442687747,2.932806324110672,54.75067385444744
-118.32,33.94,37.0,1487.0,296.0,863.0,291.0,3.1563,186200.0,<1H OCEAN,1,0,0,0,5.109965635738831,1.0171821305841924,2.9656357388316152,36.573580533024334
-118.32,33.94,38.0,1067.0,170.0,499.0,169.0,4.6389,183800.0,<1H OCEAN,1,0,0,0,6.313609467455621,1.0059171597633136,2.9526627218934913,92.9639278557114
-118.32,33.94,36.0,1722.0,280.0,830.0,261.0,4.0536,189000.0,<1H OCEAN,1,0,0,0,6.597701149425287,1.0727969348659003,3.1800766283524906,48.83855421686747
-118.32,33.94,36.0,1153.0,224.0,639.0,226.0,4.0,192000.0,<1H OCEAN,1,0,0,0,5.101769911504425,0.9911504424778761,2.827433628318584,62.59780907668232
-118.33,33.94,31.0,3757.0,1102.0,3288.0,964.0,1.9309,137500.0,<1H OCEAN,1,0,0,0,3.8973029045643153,1.1431535269709543,3.4107883817427385,5.872566909975669
-118.32,33.96,47.0,1453.0,247.0,721.0,276.0,5.5176,191000.0,<1H OCEAN,1,0,0,0,5.2644927536231885,0.894927536231884,2.61231884057971,76.52704576976421
-118.32,33.95,43.0,3819.0,708.0,1505.0,712.0,3.1719,183500.0,<1H OCEAN,1,0,0,0,5.36376404494382,0.9943820224719101,2.1137640449438204,21.075747508305646
-118.33,33.96,24.0,6513.0,1290.0,2636.0,1271.0,4.2099,189800.0,<1H OCEAN,1,0,0,0,5.124311565696302,1.014948859166011,2.073957513768686,15.970789074355084
-118.32,33.95,44.0,2023.0,325.0,992.0,326.0,4.6667,175600.0,<1H OCEAN,1,0,0,0,6.205521472392638,0.9969325153374233,3.042944785276074,47.043346774193544
-118.32,33.95,44.0,2131.0,360.0,1040.0,330.0,5.0912,169800.0,<1H OCEAN,1,0,0,0,6.457575757575758,1.0909090909090908,3.1515151515151514,48.95384615384615
-118.34,33.95,33.0,1923.0,459.0,1412.0,361.0,5.4359,194100.0,<1H OCEAN,1,0,0,0,5.326869806094183,1.2714681440443214,3.9113573407202216,38.49787535410765
-118.32,33.97,52.0,1590.0,302.0,844.0,295.0,2.7139,164900.0,<1H OCEAN,1,0,0,0,5.389830508474576,1.023728813559322,2.8610169491525426,32.155213270142184
-118.32,33.96,47.0,1885.0,361.0,954.0,357.0,3.8512,171300.0,<1H OCEAN,1,0,0,0,5.280112044817927,1.011204481792717,2.672268907563025,40.36897274633124
-118.32,33.96,47.0,1297.0,292.0,1165.0,264.0,3.3214,166500.0,<1H OCEAN,1,0,0,0,4.912878787878788,1.106060606060606,4.412878787878788,28.509871244635193
-118.32,33.97,46.0,1504.0,270.0,814.0,306.0,4.3919,157100.0,<1H OCEAN,1,0,0,0,4.915032679738562,0.8823529411764706,2.6601307189542482,53.95454545454545
-118.34,33.97,45.0,2230.0,364.0,949.0,344.0,5.5,188200.0,<1H OCEAN,1,0,0,0,6.482558139534884,1.058139534883721,2.758720930232558,57.955742887249734
-118.33,33.96,42.0,1686.0,361.0,737.0,319.0,2.3,189200.0,<1H OCEAN,1,0,0,0,5.285266457680251,1.1316614420062696,2.310344827586207,31.207598371777475
-118.33,33.96,42.0,2084.0,517.0,1062.0,451.0,2.0057,198200.0,<1H OCEAN,1,0,0,0,4.6208425720620845,1.146341463414634,2.354767184035477,18.886064030131827
-118.35,33.97,33.0,1495.0,474.0,1272.0,447.0,2.0694,143500.0,<1H OCEAN,1,0,0,0,3.344519015659955,1.0604026845637584,2.8456375838926173,16.2688679245283
-118.35,33.97,25.0,1864.0,616.0,1710.0,575.0,2.2303,159400.0,<1H OCEAN,1,0,0,0,3.2417391304347825,1.0713043478260869,2.973913043478261,13.042690058479533
-118.35,33.97,26.0,1725.0,431.0,1130.0,404.0,3.2708,128100.0,<1H OCEAN,1,0,0,0,4.26980198019802,1.066831683168317,2.797029702970297,28.945132743362834
-118.35,33.97,26.0,3832.0,1074.0,2340.0,904.0,2.6734,143400.0,<1H OCEAN,1,0,0,0,4.238938053097345,1.1880530973451326,2.588495575221239,11.424786324786325
-118.35,33.98,30.0,1884.0,477.0,1518.0,449.0,3.1194,152800.0,<1H OCEAN,1,0,0,0,4.195991091314031,1.0623608017817372,3.3808463251670378,20.549407114624508
-118.35,33.98,42.0,3081.0,680.0,1785.0,609.0,3.745,170800.0,<1H OCEAN,1,0,0,0,5.059113300492611,1.116584564860427,2.9310344827586206,20.980392156862745
-118.34,33.98,47.0,2649.0,684.0,2374.0,607.0,2.3882,137700.0,<1H OCEAN,1,0,0,0,4.364085667215815,1.126853377265239,3.911037891268534,10.059814658803706
-118.34,33.98,40.0,2108.0,526.0,1922.0,544.0,3.1630000000000003,137800.0,<1H OCEAN,1,0,0,0,3.875,0.9669117647058824,3.5330882352941178,16.456815816857443
-118.34,33.98,45.0,1298.0,294.0,1064.0,268.0,3.7067,136600.0,<1H OCEAN,1,0,0,0,4.843283582089552,1.0970149253731343,3.970149253731343,34.837406015037594
-118.35,33.97,30.0,1548.0,330.0,757.0,349.0,3.8056,323800.0,<1H OCEAN,1,0,0,0,4.435530085959885,0.9455587392550143,2.169054441260745,50.27212681638045
-118.35,33.96,21.0,2714.0,881.0,1549.0,853.0,1.2094,157500.0,<1H OCEAN,1,0,0,0,3.1817116060961315,1.032825322391559,1.8159437280187574,7.8076178179470626
-118.35,33.96,26.0,2773.0,681.0,1560.0,631.0,3.1354,164300.0,<1H OCEAN,1,0,0,0,4.394611727416799,1.0792393026941363,2.472266244057052,20.09871794871795
-118.35,33.95,28.0,4770.0,1328.0,3201.0,1196.0,2.681,147700.0,<1H OCEAN,1,0,0,0,3.988294314381271,1.1103678929765886,2.6764214046822743,8.37550765385817
-118.34,33.95,25.0,3762.0,1281.0,4015.0,1178.0,2.1587,143800.0,<1H OCEAN,1,0,0,0,3.193548387096774,1.0874363327674024,3.4083191850594226,5.376587795765878
-118.35,33.95,30.0,2661.0,765.0,2324.0,724.0,3.0519,137500.0,<1H OCEAN,1,0,0,0,3.675414364640884,1.0566298342541436,3.2099447513812156,13.13209982788296
-118.35,33.95,42.0,1779.0,431.0,1507.0,380.0,2.8892,159800.0,<1H OCEAN,1,0,0,0,4.681578947368421,1.1342105263157896,3.9657894736842105,19.17186463171865
-118.35,33.95,45.0,1076.0,213.0,781.0,238.0,3.95,164000.0,<1H OCEAN,1,0,0,0,4.5210084033613445,0.8949579831932774,3.2815126050420167,50.57618437900128
-118.36,33.95,42.0,1116.0,303.0,1082.0,299.0,3.7237,170800.0,<1H OCEAN,1,0,0,0,3.7324414715719065,1.0133779264214047,3.6187290969899664,34.414972273567464
-118.36,33.96,21.0,1802.0,556.0,1165.0,557.0,2.7284,146900.0,<1H OCEAN,1,0,0,0,3.2351885098743267,0.9982046678635548,2.0915619389587072,23.419742489270387
-118.36,33.96,25.0,1849.0,518.0,1498.0,451.0,2.8378,170000.0,<1H OCEAN,1,0,0,0,4.099778270509978,1.1485587583148558,3.3215077605321506,18.94392523364486
-118.36,33.96,26.0,3543.0,435.0,2742.0,951.0,2.5504,151300.0,<1H OCEAN,1,0,0,0,3.725552050473186,0.45741324921135645,2.8832807570977916,9.301239970824215
-118.36,33.95,26.0,3231.0,1089.0,3193.0,1020.0,2.6535,177200.0,<1H OCEAN,1,0,0,0,3.1676470588235293,1.0676470588235294,3.130392156862745,8.310366426558097
-118.36,33.98,45.0,1559.0,305.0,891.0,341.0,4.4038,259400.0,<1H OCEAN,1,0,0,0,4.571847507331379,0.8944281524926686,2.6129032258064515,49.4253647586981
-118.36,33.98,46.0,1425.0,283.0,782.0,273.0,5.057,246300.0,<1H OCEAN,1,0,0,0,5.21978021978022,1.0366300366300367,2.8644688644688645,64.66751918158569
-118.36,33.98,39.0,813.0,185.0,344.0,154.0,3.5833,218800.0,<1H OCEAN,1,0,0,0,5.279220779220779,1.2012987012987013,2.2337662337662336,104.16569767441861
-118.37,33.97,26.0,6672.0,1729.0,3333.0,1557.0,2.9646,179800.0,<1H OCEAN,1,0,0,0,4.285163776493256,1.1104688503532434,2.140655105973025,8.894689468946895
-118.36,33.97,18.0,1284.0,283.0,990.0,289.0,4.0179,195800.0,<1H OCEAN,1,0,0,0,4.442906574394463,0.9792387543252595,3.42560553633218,40.584848484848486
-118.37,33.97,21.0,3616.0,1060.0,2515.0,945.0,2.7464,153100.0,<1H OCEAN,1,0,0,0,3.8264550264550263,1.1216931216931216,2.6613756613756614,10.920079522862823
-118.36,33.98,29.0,2861.0,816.0,1165.0,775.0,2.7712,160900.0,<1H OCEAN,1,0,0,0,3.6916129032258063,1.0529032258064517,1.5032258064516129,23.787124463519312
-118.36,33.97,19.0,4651.0,1281.0,2917.0,1121.0,2.6823,142500.0,<1H OCEAN,1,0,0,0,4.148974130240856,1.142729705619982,2.6021409455842996,9.195406239286939
-118.36,33.96,17.0,3431.0,934.0,2365.0,810.0,3.0393,129200.0,<1H OCEAN,1,0,0,0,4.235802469135803,1.1530864197530863,2.919753086419753,12.851162790697675
-118.36,33.96,37.0,2146.0,573.0,2009.0,592.0,3.6583,177300.0,<1H OCEAN,1,0,0,0,3.625,0.9679054054054054,3.393581081081081,18.20955699352912
-118.37,33.96,26.0,138.0,23.0,100.0,20.0,4.875,175000.0,<1H OCEAN,1,0,0,0,6.9,1.15,5.0,487.5
-118.37,33.95,35.0,924.0,349.0,1376.0,358.0,2.2297,262500.0,<1H OCEAN,1,0,0,0,2.5810055865921786,0.9748603351955307,3.8435754189944134,16.204215116279066
-118.36,33.95,42.0,1139.0,302.0,1283.0,306.0,4.1635,163900.0,<1H OCEAN,1,0,0,0,3.7222222222222223,0.9869281045751634,4.19281045751634,32.45128604832424
-118.36,33.95,42.0,2532.0,627.0,2038.0,591.0,2.875,177500.0,<1H OCEAN,1,0,0,0,4.284263959390863,1.0609137055837563,3.44839255499154,14.106967615309127
-118.37,33.95,32.0,1067.0,286.0,1053.0,277.0,2.8438,181700.0,<1H OCEAN,1,0,0,0,3.851985559566787,1.032490974729242,3.8014440433212995,27.00664767331434
-118.37,33.95,52.0,836.0,175.0,747.0,166.0,4.125,174000.0,<1H OCEAN,1,0,0,0,5.036144578313253,1.0542168674698795,4.5,55.22088353413655
-118.36,33.94,39.0,1390.0,410.0,1165.0,371.0,3.3056,156800.0,<1H OCEAN,1,0,0,0,3.746630727762803,1.105121293800539,3.1401617250673852,28.374248927038625
-118.36,33.94,30.0,2169.0,688.0,3036.0,639.0,2.3125,148500.0,<1H OCEAN,1,0,0,0,3.3943661971830985,1.0766823161189358,4.751173708920188,7.616930171277997
-118.37,33.94,29.0,2265.0,813.0,3425.0,781.0,2.3675,149400.0,<1H OCEAN,1,0,0,0,2.9001280409731116,1.0409731113956466,4.3854033290653005,6.912408759124087
-118.36,33.93,30.0,1132.0,347.0,1433.0,341.0,2.68,170000.0,<1H OCEAN,1,0,0,0,3.3196480938416424,1.0175953079178885,4.202346041055718,18.70202372644801
-118.36,33.93,40.0,1625.0,500.0,2036.0,476.0,2.6298,156500.0,<1H OCEAN,1,0,0,0,3.4138655462184873,1.050420168067227,4.277310924369748,12.916502946954813
-118.36,33.94,33.0,939.0,284.0,1309.0,250.0,3.4063,152300.0,<1H OCEAN,1,0,0,0,3.756,1.136,5.236,26.022154316271962
-118.34,33.93,36.0,1528.0,486.0,1824.0,470.0,2.2679,153900.0,<1H OCEAN,1,0,0,0,3.251063829787234,1.0340425531914894,3.880851063829787,12.433662280701755
-118.35,33.93,35.0,1050.0,252.0,918.0,236.0,1.7344,146900.0,<1H OCEAN,1,0,0,0,4.4491525423728815,1.0677966101694916,3.889830508474576,18.893246187363836
-118.35,33.93,34.0,617.0,189.0,810.0,180.0,1.9766,162500.0,<1H OCEAN,1,0,0,0,3.4277777777777776,1.05,4.5,24.40246913580247
-118.35,33.93,33.0,2040.0,576.0,2649.0,561.0,2.3375,170600.0,<1H OCEAN,1,0,0,0,3.6363636363636362,1.0267379679144386,4.721925133689839,8.8240845602114
-118.35,33.94,35.0,1451.0,435.0,1888.0,420.0,2.8462,149100.0,<1H OCEAN,1,0,0,0,3.454761904761905,1.0357142857142858,4.495238095238095,15.07521186440678
-118.35,33.94,38.0,1794.0,508.0,2188.0,454.0,2.6654,142200.0,<1H OCEAN,1,0,0,0,3.951541850220264,1.118942731277533,4.819383259911894,12.181901279707496
-118.35,33.94,36.0,2225.0,601.0,1165.0,610.0,2.5547,150400.0,<1H OCEAN,1,0,0,0,3.6475409836065573,0.9852459016393442,1.9098360655737705,21.928755364806868
-118.35,33.94,42.0,1028.0,278.0,1369.0,261.0,3.3125,144600.0,<1H OCEAN,1,0,0,0,3.9386973180076628,1.0651340996168583,5.245210727969349,24.196493791088386
-118.34,33.94,37.0,3107.0,903.0,3456.0,734.0,2.182,147500.0,<1H OCEAN,1,0,0,0,4.232970027247957,1.2302452316076293,4.708446866485014,6.313657407407407
-118.34,33.94,36.0,2796.0,1041.0,4033.0,944.0,2.4886,160700.0,<1H OCEAN,1,0,0,0,2.961864406779661,1.1027542372881356,4.272245762711864,6.1705926109595834
-118.33,33.93,37.0,4916.0,1134.0,3533.0,1035.0,3.2862,152300.0,<1H OCEAN,1,0,0,0,4.7497584541062805,1.0956521739130434,3.413526570048309,9.301443532408717
-118.34,33.93,33.0,4294.0,1224.0,4512.0,1189.0,2.8304,143700.0,<1H OCEAN,1,0,0,0,3.611438183347351,1.0294365012615643,3.794785534062237,6.273049645390071
-118.34,33.93,32.0,1254.0,399.0,1281.0,386.0,2.2976,155700.0,<1H OCEAN,1,0,0,0,3.2487046632124352,1.0336787564766838,3.3186528497409324,17.935987509758
-118.34,33.93,37.0,1638.0,407.0,1341.0,369.0,3.0677,167700.0,<1H OCEAN,1,0,0,0,4.439024390243903,1.102981029810298,3.6341463414634148,22.87621178225205
-118.35,33.93,26.0,3156.0,857.0,2394.0,787.0,3.01,191900.0,<1H OCEAN,1,0,0,0,4.010165184243965,1.0889453621346887,3.0419313850063534,12.573099415204677
-118.35,33.93,31.0,2746.0,697.0,1973.0,598.0,3.5139,192800.0,<1H OCEAN,1,0,0,0,4.591973244147157,1.165551839464883,3.29933110367893,17.809934110491636
-118.35,33.93,25.0,2260.0,692.0,1603.0,673.0,2.11,223300.0,<1H OCEAN,1,0,0,0,3.3580980683506687,1.0282317979197622,2.3818722139673105,13.162819713038054
-118.36,33.93,27.0,4445.0,1231.0,3340.0,1113.0,3.1656,204500.0,<1H OCEAN,1,0,0,0,3.993710691823899,1.106019766397125,3.0008984725965857,9.477844311377245
-118.34,33.92,29.0,1475.0,349.0,965.0,370.0,3.3558,199600.0,<1H OCEAN,1,0,0,0,3.9864864864864864,0.9432432432432433,2.608108108108108,34.77512953367876
-118.35,33.92,24.0,2728.0,845.0,2023.0,773.0,2.75,239700.0,<1H OCEAN,1,0,0,0,3.5291073738680465,1.093143596377749,2.617076326002587,13.593672763222937
-118.35,33.92,29.0,736.0,232.0,584.0,231.0,3.6167,200000.0,<1H OCEAN,1,0,0,0,3.186147186147186,1.0043290043290043,2.5281385281385282,61.929794520547944
-118.36,33.92,26.0,3695.0,1144.0,2308.0,1009.0,2.6667,229300.0,<1H OCEAN,1,0,0,0,3.6620416253716552,1.1337958374628345,2.2874132804757186,11.55415944540728
-118.36,33.92,46.0,1231.0,231.0,793.0,256.0,4.1023,226800.0,<1H OCEAN,1,0,0,0,4.80859375,0.90234375,3.09765625,51.73139974779318
-118.36,33.92,19.0,2807.0,883.0,1546.0,815.0,2.6375,233800.0,<1H OCEAN,1,0,0,0,3.4441717791411044,1.0834355828220859,1.8969325153374232,17.060155239327297
-118.36,33.93,19.0,3103.0,918.0,2033.0,738.0,2.6961,212500.0,<1H OCEAN,1,0,0,0,4.2046070460704605,1.2439024390243902,2.754742547425474,13.261682242990654
-118.37,33.93,30.0,199.0,41.0,1165.0,56.0,2.8958,245800.0,<1H OCEAN,1,0,0,0,3.5535714285714284,0.7321428571428571,20.803571428571427,24.85665236051502
-118.37,33.92,44.0,938.0,181.0,502.0,171.0,4.4722,218300.0,<1H OCEAN,1,0,0,0,5.485380116959064,1.0584795321637428,2.935672514619883,89.08764940239044
-118.37,33.92,36.0,1075.0,197.0,509.0,197.0,4.9688,238900.0,<1H OCEAN,1,0,0,0,5.456852791878172,1.0,2.583756345177665,97.6188605108055
-118.37,33.92,40.0,928.0,187.0,521.0,185.0,5.5255,242700.0,<1H OCEAN,1,0,0,0,5.0162162162162165,1.0108108108108107,2.8162162162162163,106.0556621880998
-118.37,33.92,39.0,1073.0,206.0,556.0,204.0,4.8611,245600.0,<1H OCEAN,1,0,0,0,5.259803921568627,1.0098039215686274,2.7254901960784315,87.42985611510792
-118.37,33.93,46.0,1130.0,201.0,503.0,196.0,4.4861,246300.0,<1H OCEAN,1,0,0,0,5.76530612244898,1.0255102040816326,2.566326530612245,89.18687872763421
-118.37,33.93,46.0,442.0,88.0,255.0,94.0,4.4474,246900.0,<1H OCEAN,1,0,0,0,4.702127659574468,0.9361702127659575,2.7127659574468086,174.4078431372549
-118.36,33.93,44.0,520.0,116.0,392.0,106.0,3.0132,202500.0,<1H OCEAN,1,0,0,0,4.90566037735849,1.0943396226415094,3.69811320754717,76.86734693877551
-118.36,33.91,41.0,2048.0,439.0,1191.0,429.0,3.8,222500.0,<1H OCEAN,1,0,0,0,4.773892773892774,1.0233100233100234,2.7762237762237763,31.90596137699412
-118.36,33.91,42.0,1949.0,422.0,1184.0,423.0,4.3333,225600.0,<1H OCEAN,1,0,0,0,4.607565011820331,0.9976359338061466,2.7990543735224587,36.59881756756757
-118.36,33.9,42.0,1935.0,388.0,1136.0,379.0,4.74,230000.0,<1H OCEAN,1,0,0,0,5.105540897097625,1.0237467018469657,2.9973614775725594,41.725352112676056
-118.36,33.9,40.0,1271.0,276.0,725.0,234.0,5.0452,231900.0,<1H OCEAN,1,0,0,0,5.431623931623932,1.1794871794871795,3.0982905982905984,69.58896551724138
-118.37,33.91,41.0,1869.0,427.0,1334.0,435.0,3.9355,227800.0,<1H OCEAN,1,0,0,0,4.296551724137931,0.9816091954022989,3.066666666666667,29.501499250374813
-118.37,33.91,35.0,1742.0,283.0,812.0,282.0,5.6704,303700.0,<1H OCEAN,1,0,0,0,6.177304964539007,1.00354609929078,2.879432624113475,69.83251231527093
-118.37,33.9,35.0,1651.0,269.0,707.0,252.0,5.6482,294800.0,<1H OCEAN,1,0,0,0,6.551587301587301,1.0674603174603174,2.8055555555555554,79.88967468175389
-118.37,33.9,30.0,332.0,103.0,177.0,102.0,3.3409,256300.0,<1H OCEAN,1,0,0,0,3.2549019607843137,1.0098039215686274,1.7352941176470589,188.75141242937852
-118.38,33.91,36.0,2904.0,515.0,1463.0,534.0,5.8374,289600.0,<1H OCEAN,1,0,0,0,5.438202247191011,0.9644194756554307,2.7397003745318353,39.90020505809979
-118.35,33.91,19.0,1949.0,559.0,1282.0,498.0,2.7813,231300.0,<1H OCEAN,1,0,0,0,3.9136546184738954,1.1224899598393574,2.57429718875502,21.695007800312013
-118.35,33.91,31.0,2583.0,663.0,1675.0,612.0,3.5234,265000.0,<1H OCEAN,1,0,0,0,4.220588235294118,1.0833333333333333,2.7369281045751634,21.035223880597016
-118.35,33.91,28.0,2108.0,534.0,1485.0,536.0,4.0775,241400.0,<1H OCEAN,1,0,0,0,3.9328358208955225,0.996268656716418,2.7705223880597014,27.457912457912457
-118.35,33.91,30.0,2159.0,523.0,1331.0,520.0,3.87,264500.0,<1H OCEAN,1,0,0,0,4.151923076923077,1.0057692307692307,2.5596153846153844,29.075882794891058
-118.35,33.91,25.0,1884.0,554.0,1337.0,549.0,2.8512,272800.0,<1H OCEAN,1,0,0,0,3.431693989071038,1.0091074681238617,2.435336976320583,21.325355272999253
-118.35,33.9,25.0,3309.0,902.0,2299.0,837.0,3.0417,237000.0,<1H OCEAN,1,0,0,0,3.953405017921147,1.077658303464755,2.7467144563918757,13.23053501522401
-118.35,33.91,30.0,1660.0,366.0,928.0,398.0,4.3187,269700.0,<1H OCEAN,1,0,0,0,4.1708542713567835,0.9195979899497487,2.3316582914572863,46.53771551724138
-118.35,33.91,29.0,2461.0,535.0,1236.0,482.0,4.8409,244000.0,<1H OCEAN,1,0,0,0,5.105809128630705,1.1099585062240664,2.5643153526970957,39.165857605178
-118.35,33.91,34.0,2055.0,448.0,1134.0,408.0,3.825,235400.0,<1H OCEAN,1,0,0,0,5.036764705882353,1.0980392156862746,2.7794117647058822,33.73015873015873
-118.36,33.91,36.0,2064.0,474.0,1366.0,421.0,4.1,243100.0,<1H OCEAN,1,0,0,0,4.902612826603326,1.1258907363420427,3.2446555819477436,30.01464128843338
-118.35,33.9,32.0,1056.0,225.0,565.0,231.0,3.9485,230000.0,<1H OCEAN,1,0,0,0,4.571428571428571,0.974025974025974,2.445887445887446,69.88495575221239
-118.36,33.9,39.0,1166.0,222.0,640.0,206.0,3.5313,230400.0,<1H OCEAN,1,0,0,0,5.660194174757281,1.0776699029126213,3.1067961165048543,55.1765625
-118.33,33.92,23.0,969.0,288.0,670.0,251.0,3.267,185400.0,<1H OCEAN,1,0,0,0,3.860557768924303,1.1474103585657371,2.6693227091633465,48.76119402985075
-118.33,33.91,39.0,1224.0,312.0,1106.0,333.0,3.3491,181800.0,<1H OCEAN,1,0,0,0,3.675675675675676,0.9369369369369369,3.3213213213213213,30.28119349005425
-118.34,33.91,17.0,3724.0,1023.0,2536.0,971.0,3.2649,202100.0,<1H OCEAN,1,0,0,0,3.835221421215242,1.0535530381050464,2.611740473738414,12.874211356466876
-118.33,33.91,35.0,1092.0,302.0,962.0,297.0,3.5903,183300.0,<1H OCEAN,1,0,0,0,3.676767676767677,1.0168350168350169,3.239057239057239,37.32120582120582
-118.34,33.91,8.0,3937.0,1404.0,2691.0,1142.0,2.4741,185700.0,<1H OCEAN,1,0,0,0,3.447460595446585,1.2294220665499125,2.3563922942206657,9.193979933110368
-118.34,33.92,6.0,1047.0,271.0,740.0,248.0,3.425,193800.0,<1H OCEAN,1,0,0,0,4.221774193548387,1.092741935483871,2.9838709677419355,46.28378378378378
-118.34,33.91,12.0,9975.0,3638.0,7429.0,3405.0,2.6689,192300.0,<1H OCEAN,1,0,0,0,2.9295154185022025,1.0684287812041116,2.181791483113069,3.5925427379189663
-118.33,33.91,8.0,10731.0,3335.0,7211.0,3028.0,2.455,192700.0,<1H OCEAN,1,0,0,0,3.543923381770145,1.1013870541611626,2.381439894319683,3.404520870891693
-118.31,33.91,31.0,1415.0,339.0,874.0,289.0,3.8173,177900.0,<1H OCEAN,1,0,0,0,4.896193771626297,1.1730103806228374,3.0242214532871974,43.67620137299771
-118.31,33.91,36.0,961.0,173.0,625.0,179.0,4.2596,181100.0,<1H OCEAN,1,0,0,0,5.368715083798882,0.9664804469273743,3.4916201117318435,68.1536
-118.32,33.91,33.0,1729.0,396.0,1073.0,344.0,4.2083,180500.0,<1H OCEAN,1,0,0,0,5.026162790697675,1.1511627906976745,3.119186046511628,39.21994408201306
-118.32,33.91,35.0,940.0,197.0,640.0,215.0,4.2,181300.0,<1H OCEAN,1,0,0,0,4.372093023255814,0.9162790697674419,2.9767441860465116,65.625
-118.32,33.91,35.0,881.0,159.0,605.0,170.0,3.6654,184500.0,<1H OCEAN,1,0,0,0,5.182352941176471,0.9352941176470588,3.5588235294117645,60.58512396694215
-118.32,33.91,34.0,3041.0,677.0,1920.0,640.0,4.5304,181300.0,<1H OCEAN,1,0,0,0,4.7515625,1.0578125,3.0,23.595833333333335
